feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Ruminococcaceae_bacterium_D5	total_seqs_scaled	total_seqs_scaled	0.213526148898332	0.119431869903074	724	199	0.0742208185628101	0.292466967301947
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_94	Case_status	Case_status	0.65875965074302	0.369888143101086	724	282	0.0753388816005894	0.294854201594185
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_corporis	collection_method	collection_method	1.19876942148574	0.675020465272621	724	42	0.0761715435508389	0.296607374129782
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_indistinctus	total_seqs_scaled	total_seqs_scaled	0.330553430712407	0.186843541384904	724	306	0.0772928630544328	0.297862698795991
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_253	Case_status	Case_status	-0.202872108185318	0.114812031200044	724	41	0.0776529214759976	0.297862698795991
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Cloacibacillus.s__Cloacibacillus_porcorum	Case_status	Case_status	0.263908806580095	0.149026098823724	724	41	0.0770020485076059	0.297862698795991
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_odontolyticus	total_seqs_scaled	total_seqs_scaled	0.244885026169567	0.139309292663563	724	342	0.0791977039703361	0.302284305748164
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	total_seqs_scaled	total_seqs_scaled	0.166141895670063	0.0950251961953624	724	707	0.0808212583633552	0.306961528069689
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium.s__Clostridium_spiroforme	total_seqs_scaled	total_seqs_scaled	0.158774246002989	0.0910208759252481	724	109	0.0815210005576085	0.30810142857802
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_goldsteinii	Case_status	Case_status	0.547022987695864	0.319273417824514	724	180	0.087081008375789	0.327509548574309
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia.s__Romboutsia_ilealis	collection_method	collection_method	0.91466501011123	0.54409933461574	724	42	0.0931844637967659	0.348763211588866
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Clostridium_methylpentosum	total_seqs_scaled	total_seqs_scaled	-0.124557123777681	0.0745661988088038	724	111	0.095270230539208	0.354847090559079
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_cellulosilyticus	Case_status	Case_status	0.836099997596831	0.506278514695811	724	372	0.0990802079708769	0.363384623095465
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Clostridiales_unclassified.s__Clostridiales_bacterium_1_7_47FAA	total_seqs_scaled	total_seqs_scaled	0.191003482034785	0.115783205348553	724	159	0.0994476724684087	0.363384623095465
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerotignum.s__Anaerotignum_lactatifermentans	Case_status	Case_status	-0.60797223018474	0.368398702701408	724	212	0.0993155769763907	0.363384623095465
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_faecis	total_seqs_scaled	total_seqs_scaled	0.404745560280652	0.244678125434567	724	448	0.0985235597694854	0.363384623095465
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	total_seqs_scaled	total_seqs_scaled	0.34007972869864	0.206571528894824	724	286	0.100137382459475	0.364178876774789
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Enterorhabdus.s__Enterorhabdus_caecimuris	total_seqs_scaled	total_seqs_scaled	0.191981434380285	0.116845681787487	724	348	0.100812487769787	0.364912807842751
k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__Akkermansia_muciniphila	total_seqs_scaled	total_seqs_scaled	0.402907019187352	0.245766384056505	724	523	0.101568832578715	0.365932569711166
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An131	total_seqs_scaled	total_seqs_scaled	0.121614368515899	0.074750007954951	724	90	0.104185690952067	0.373614733600202
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_inulinivorans	collection_method	collection_method	4.00581008077396	2.47190622075698	724	421	0.105555289342485	0.376773741125259
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_merdae	Case_status	Case_status	0.754785771107997	0.468100917283904	724	545	0.10730391020783	0.377768560594688
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_eutactus	total_seqs_scaled	total_seqs_scaled	0.181050322345556	0.111982113567526	724	58	0.106364027952464	0.377768560594688
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter.s__Oscillibacter_sp_CAG_241	collection_method	collection_method	4.09719589216866	2.53861351852472	724	283	0.106976364416495	0.377768560594688
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_plantarum	Case_status	Case_status	0.251665698146669	0.156981353708575	724	47	0.109338642598755	0.379730150647029
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_parasanguinis	total_seqs_scaled	total_seqs_scaled	0.256826914111588	0.159855857148403	724	600	0.108577156936489	0.379730150647029
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_producta	Case_status	Case_status	0.571154357889165	0.356118162430606	724	331	0.109189225454268	0.379730150647029
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_infantis	total_seqs_scaled	total_seqs_scaled	0.0961972530703499	0.0601437914779785	724	50	0.110158358969888	0.380861411505757
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_sp_CAG_257	Case_status	Case_status	-0.64892452767539	0.408007729555572	724	531	0.112167594430987	0.386076854045942
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_oral_taxon_181	Case_status	Case_status	0.232943585707935	0.147793833817584	724	57	0.11543308838726	0.392065687870386
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Eggerthella.s__Eggerthella_lenta	Case_status	Case_status	0.511948027950942	0.324803963629191	724	604	0.115424631653427	0.392065687870386
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Sellimonas.s__Sellimonas_intestinalis	total_seqs_scaled	total_seqs_scaled	0.302917972646676	0.192099017175394	724	329	0.11526133333123	0.392065687870386
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Enorma.s__Collinsella_massiliensis	collection_method	collection_method	2.00909954281929	1.29694473719028	724	357	0.121796644742779	0.410066432736605
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_bicirculans	collection_method	collection_method	-3.97239371704187	2.56394089419511	724	241	0.121741531186698	0.410066432736605
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella.s__Paraprevotella_clara	Case_status	Case_status	-0.260669365882724	0.168552419624524	724	60	0.122418898574473	0.410369438264863
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella_aerofaciens	collection_method	collection_method	3.90783093726118	2.54172525182472	724	626	0.124617134288499	0.411333681137824
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_faecis	Case_status	Case_status	0.438865446389617	0.285964054532393	724	153	0.125299904874881	0.411333681137824
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus_colihominis	Case_status	Case_status	0.519090469216282	0.337018672886796	724	419	0.123940617703982	0.411333681137824
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Clostridium_leptum	total_seqs_scaled	total_seqs_scaled	0.229756981148751	0.148928021368253	724	606	0.123333631751114	0.411333681137824
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_sp_HMSC71H05	Case_status	Case_status	-0.139660089666175	0.0910201987445374	724	40	0.125374079205433	0.411333681137824
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_HPA0247	total_seqs_scaled	total_seqs_scaled	0.168741877212249	0.110737226713831	724	157	0.127996657877929	0.416016139788504
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_caccae	Case_status	Case_status	0.778420543073637	0.511408136475843	724	451	0.128420027587113	0.416016139788504
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Catabacteriaceae.g__Catabacter.s__Catabacter_hongkongensis	total_seqs_scaled	total_seqs_scaled	0.129927707699894	0.0852525779071249	724	102	0.127939660200934	0.416016139788504
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_thermophilus	Case_status	Case_status	-0.462133076917509	0.306125795622588	724	458	0.131579568337488	0.422869089864301
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_asparagiforme	total_seqs_scaled	total_seqs_scaled	0.196904888215231	0.13045144829175	724	258	0.131632401514179	0.422869089864301
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_timonensis	total_seqs_scaled	total_seqs_scaled	0.0803727438726424	0.053464347994475	724	41	0.133201191304304	0.424433891516098
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_145	Case_status	Case_status	0.498193457313069	0.331417271731566	724	259	0.13322049513216	0.424433891516098
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Oxalobacter.s__Oxalobacter_formigenes	total_seqs_scaled	total_seqs_scaled	0.101600110194538	0.0679857078473702	724	84	0.135500503764318	0.429921351449749
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea.s__Dorea_longicatena	Case_status	Case_status	-0.72757119959583	0.489042977922555	724	396	0.137255988572144	0.433706422906243
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_fermentum	collection_method	collection_method	2.62503989308367	1.77328653436921	724	141	0.13922403690097	0.434057478936603
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Lawsonibacter.s__Lawsonibacter_asaccharolyticus	total_seqs_scaled	total_seqs_scaled	0.22658876201015	0.152985305633504	724	587	0.139013521648007	0.434057478936603
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerotignum.s__Anaerotignum_lactatifermentans	collection_method	collection_method	-3.08415327279782	2.08191402504787	724	212	0.138936753772675	0.434057478936603
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila.s__Bilophila_wadsworthia	Case_status	Case_status	0.524609861977685	0.35474288982366	724	472	0.139619007491929	0.434057478936603
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Clostridium_methylpentosum	Case_status	Case_status	0.235106233560975	0.159211652723565	724	111	0.140196017246552	0.434100920871853
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_vestibularis	collection_method	collection_method	-2.10555934075282	1.42818422268194	724	245	0.140840308871807	0.434245098794486
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_infantium	Case_status	Case_status	-0.160796518261781	0.109212355317374	724	44	0.141369026974599	0.434245098794486
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_sp_CAG_251	collection_method	collection_method	1.23240973004995	0.841272230436626	724	56	0.143374968843177	0.435205121960982
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_scindens	collection_method	collection_method	-2.44798139088024	1.67043960282509	724	259	0.143228905757039	0.435205121960982
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_symbiosum	Case_status	Case_status	0.543132476901348	0.370469385114245	724	461	0.143066958011136	0.435205121960982
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	total_seqs_scaled	total_seqs_scaled	0.353711595512499	0.242236720101879	724	542	0.144674100329132	0.43742639746573
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Intestinibacter.s__Intestinibacter_bartlettii	total_seqs_scaled	total_seqs_scaled	0.214801425114846	0.147509183790981	724	204	0.145775963290101	0.43903620194011
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sanguinis	total_seqs_scaled	total_seqs_scaled	0.080943132823419	0.0558148772682066	724	96	0.147436236520046	0.440771728820335
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_94	total_seqs_scaled	total_seqs_scaled	0.251190852049341	0.173235767254946	724	282	0.147495597971007	0.440771728820335
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea.s__Dorea_longicatena	collection_method	collection_method	3.98496209457409	2.76370526584988	724	396	0.149767901233251	0.444119430195527
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium_prausnitzii	total_seqs_scaled	total_seqs_scaled	0.256152148757032	0.177591485638397	724	663	0.149633638110748	0.444119430195527
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_odontolyticus	collection_method	collection_method	-2.41623356425906	1.68096097877958	724	342	0.151035383225946	0.446145560101478
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_massiliensis	collection_method	collection_method	3.27724374233673	2.28316310326934	724	232	0.151608478270541	0.446145560101478
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_graevenitzii	total_seqs_scaled	total_seqs_scaled	0.182809402305706	0.12805610060462	724	173	0.153848427069793	0.449307338147009
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_gallinarum	total_seqs_scaled	total_seqs_scaled	0.0754229363475508	0.0527957223278061	724	45	0.153558512865886	0.449307338147009
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An131	collection_method	collection_method	1.27974158799205	0.901963136365851	724	90	0.156378326031296	0.449879437948243
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_lactaris	collection_method	collection_method	-2.45037220690025	1.72597964297488	724	203	0.156128033416858	0.449879437948243
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	collection_method	collection_method	0.987364722895181	0.695763498274992	724	56	0.156299792078474	0.449879437948243
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_atypica	Case_status	Case_status	-0.265354377046519	0.18633550434271	724	89	0.154860102084579	0.449879437948243
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Eisenbergiella.s__Eisenbergiella_tayi	collection_method	collection_method	2.5187175395604	1.78401503382279	724	366	0.158433426375832	0.454097292698017
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_stercoris	Case_status	Case_status	0.65762596497707	0.466749077140158	724	583	0.159281761048618	0.454837917661054
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__Enterococcus_avium	total_seqs_scaled	total_seqs_scaled	0.111228562923423	0.0790915069324216	724	54	0.160058325708529	0.455368889746406
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Monoglobus.s__Monoglobus_pectinilyticus	collection_method	collection_method	-3.19293549556346	2.28608479349732	724	287	0.162939316207002	0.461861076454407
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella_aerofaciens	Case_status	Case_status	0.62277170109193	0.449763186245939	724	626	0.166583614654374	0.467406351522157
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_symbiosum	total_seqs_scaled	total_seqs_scaled	0.240176434271942	0.173507989838958	724	461	0.166714327715426	0.467406351522157
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Intestinibacter.s__Intestinibacter_bartlettii	collection_method	collection_method	-2.46653215776483	1.77990410562984	724	204	0.166247166908905	0.467406351522157
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_mucilaginosa	total_seqs_scaled	total_seqs_scaled	0.177276260662849	0.129579360214768	724	241	0.171710618764713	0.473468084251031
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_xylanisolvens	Case_status	Case_status	0.617462804963401	0.450933119487983	724	409	0.171332415975563	0.473468084251031
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_shahii	total_seqs_scaled	total_seqs_scaled	0.275433514812171	0.2023050797638	724	453	0.173789193051935	0.473468084251031
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_merdae	total_seqs_scaled	total_seqs_scaled	0.299679768570044	0.219233363033916	724	545	0.172069442924302	0.473468084251031
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_oralis	collection_method	collection_method	1.35922970518214	0.997266087401731	724	116	0.173322499275569	0.473468084251031
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Christensenella.s__Christensenella_minuta	total_seqs_scaled	total_seqs_scaled	0.12969881073001	0.094439282095109	724	99	0.17006901132461	0.473468084251031
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An250	Case_status	Case_status	0.471851877385358	0.345128741814147	724	275	0.171996684976469	0.473468084251031
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor.s__Flavonifractor_plautii	total_seqs_scaled	total_seqs_scaled	0.173287686756882	0.127056214673121	724	687	0.173035873326068	0.473468084251031
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_dentium	total_seqs_scaled	total_seqs_scaled	0.214613761284807	0.160909090585292	724	243	0.182704984933799	0.476855057376755
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Slackia.s__Slackia_isoflavoniconvertens	total_seqs_scaled	total_seqs_scaled	-0.181116264319811	0.136100486455138	724	92	0.183691247783264	0.476855057376755
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_fragilis	collection_method	collection_method	2.96546009157463	2.1973050758495	724	291	0.177571839052592	0.476855057376755
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_thetaiotaomicron	total_seqs_scaled	total_seqs_scaled	0.268856025454846	0.20074035738144	724	579	0.18088841649822	0.476855057376755
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella.s__Paraprevotella_xylaniphila	Case_status	Case_status	-0.44141600939937	0.32995125493524	724	188	0.181376898747439	0.476855057376755
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_distasonis	total_seqs_scaled	total_seqs_scaled	0.259255443646998	0.19165508176931	724	630	0.176570101040215	0.476855057376755
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_animalis	Case_status	Case_status	0.251252311921377	0.186654845659464	724	49	0.178700447808215	0.476855057376755
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_plantarum	collection_method	collection_method	1.19693387460689	0.887141240075908	724	47	0.177695802073662	0.476855057376755
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_vaginalis	Case_status	Case_status	0.170123895625653	0.127794649366723	724	38	0.183535144357606	0.476855057376755
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_thermophilus	collection_method	collection_method	-2.30228016515281	1.72999411415454	724	458	0.183675348652348	0.476855057376755
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Intestinimonas.s__Intestinimonas_butyriciproducens	collection_method	collection_method	-2.92558363951682	2.19486662279817	724	400	0.182979376508445	0.476855057376755
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_309	Case_status	Case_status	-0.202350057411553	0.151900931903581	724	64	0.183242709989724	0.476855057376755
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Harryflintia.s__Harryflintia_acetispora	collection_method	collection_method	-1.79099076969787	1.32754345027993	724	190	0.177728495186452	0.476855057376755
k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__Akkermansia_muciniphila	Case_status	Case_status	0.702583243567137	0.52475347831343	724	523	0.181031488156654	0.476855057376755
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister.s__Dialister_invisus	collection_method	collection_method	-2.20348354009102	1.66237603726248	724	184	0.185424971628445	0.479740446729971
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Anaerofustis.s__Anaerofustis_stercorihominis	total_seqs_scaled	total_seqs_scaled	0.0905776391406902	0.0685669102101897	724	81	0.186917388951511	0.481984303951889
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_obeum	collection_method	collection_method	3.66913863782965	2.78412219002883	724	534	0.187963007918098	0.483064930349511
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_eggerthii	collection_method	collection_method	-3.27352438549167	2.49286794811115	724	211	0.189548743397619	0.485521864317489
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_gordonii	collection_method	collection_method	1.46711098464311	1.122197444828	724	159	0.191509336338677	0.488648443281745
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila.s__Bilophila_wadsworthia	total_seqs_scaled	total_seqs_scaled	0.216949272669561	0.166142542936403	724	472	0.192036936853915	0.488648443281745
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_faecis	collection_method	collection_method	2.10267541623362	1.61605502794912	724	153	0.193634889113351	0.489483604938995
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Coprobacter.s__Coprobacter_fastidiosus	Case_status	Case_status	-0.352190556042367	0.270659173844256	724	117	0.193595065082446	0.489483604938995
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_corporis	Case_status	Case_status	0.153946963006372	0.119446173430537	724	42	0.197867789190273	0.49532628038369
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__Lactococcus_lactis	collection_method	collection_method	-1.79425961620815	1.39216902785675	724	246	0.197873533538491	0.49532628038369
